       5.589590       -0.030239        0.997711
       5.597598       -0.022245        0.998762
       5.605606       -0.014244        0.999493
       5.613614       -0.006238        0.999903
       5.621622        0.001770        0.999992
       5.629630        0.009777        0.999761
       5.637638        0.017781        0.999209
       5.645646        0.025780        0.998337
       5.653654        0.033770        0.997145
       5.661662        0.041749        0.995633
       5.669670        0.049715        0.993802
       5.677678        0.057665        0.991652
       5.685686        0.065596        0.989184
       5.693694        0.073507        0.986399
       5.701702        0.081394        0.983298
       5.709710        0.089255        0.979882
       5.717718        0.097087        0.976151
       5.725726        0.104888        0.972107
       5.733734        0.112655        0.967752
       5.741742        0.120386        0.963086
       5.749750        0.128079        0.958112
       5.757758        0.135731        0.952830
       5.765766        0.143339        0.947243
       5.773774        0.150901        0.941352
       5.781782        0.158415        0.935160
       5.789790        0.165878        0.928667
       5.797798        0.173288        0.921877
       5.805806        0.180642        0.914791
       5.813814        0.187938        0.907412
       5.821822        0.195174        0.899742
       5.829830        0.202348        0.891783
       5.837838        0.209456        0.883539
       5.845846        0.216498        0.875011
       5.853854        0.223470        0.866202
       5.861862        0.230370        0.857116
       5.869870        0.237196        0.847755
       5.877878        0.243947        0.838123
       5.885886        0.250619        0.828221
       5.893894        0.257211        0.818054
       5.901902        0.263720        0.807625
       5.909910        0.270145        0.796937
       5.917918        0.276483        0.785993
       5.925926        0.282733        0.774797
       5.933934        0.288892        0.763353
       5.941942        0.294958        0.751664
       5.949950        0.300930        0.739734
       5.957958        0.306805        0.727566
       5.965966        0.312582        0.715166
       5.973974        0.318259        0.702536
       5.981982        0.323833        0.689681
       5.989990        0.329304        0.676605
       5.997998        0.334669        0.663312
       6.006006        0.339927        0.649806
       6.014014        0.345076        0.636092
       6.022022        0.350114        0.622174
       6.030030        0.355040        0.608056
       6.038038        0.359852        0.593744
       6.046046        0.364549        0.579241
       6.054054        0.369129        0.564552
       6.062062        0.373590        0.549682
       6.070070        0.377932        0.534637
       6.078078        0.382153        0.519419
       6.086086        0.386251        0.504035
       6.094094        0.390225        0.488490
       6.102102        0.394074        0.472788
       6.110110        0.397797        0.456934
       6.118118        0.401392        0.440934
       6.126126        0.404858        0.424792
       6.134134        0.408195        0.408515
       6.142142        0.411401        0.392106
       6.150150        0.414475        0.375571
       6.158158        0.417416        0.358916
       6.166166        0.420223        0.342146
       6.174174        0.422895        0.325267
       6.182182        0.425432        0.308283
       6.190190        0.427832        0.291200
       6.198198        0.430096        0.274024
       6.206206        0.432221        0.256760
       6.214214        0.434208        0.239413
       6.222222        0.436055        0.221990
       6.230230        0.437763        0.204496
       6.238238        0.439330        0.186936
       6.246246        0.440757        0.169316
       6.254254        0.442042        0.151642
       6.262262        0.443185        0.133919
       6.270270        0.444187        0.116154
       6.278278        0.445045        0.098351
       6.286286        0.445762        0.080516
       6.294294        0.446335        0.062656
       6.302302        0.446765        0.044776
       6.310310        0.447052        0.026881
       6.318318        0.447196        0.008978
       6.326326        0.447196       -0.008929
       6.334334        0.447053       -0.026832
       6.342342        0.446766       -0.044727
       6.350350        0.446336       -0.062607
       6.358358        0.445763       -0.080467
       6.366366        0.445048       -0.098302
       6.374374        0.444189       -0.116105
       6.382382        0.443188       -0.133871
       6.390390        0.442045       -0.151594
       6.398398        0.440760       -0.169268
       6.406406        0.439334       -0.186888
       6.414414        0.437767       -0.204448
       6.422422        0.436060       -0.221942
       6.430430        0.434213       -0.239366
       6.438438        0.432227       -0.256712
       6.446446        0.430102       -0.273977
       6.454454        0.427839       -0.291153
       6.462462        0.425439       -0.308236
       6.470470        0.422902       -0.325220
       6.478478        0.420230       -0.342100
       6.486486        0.417423       -0.358871
       6.494494        0.414483       -0.375526
       6.502503        0.411409       -0.392061
       6.510511        0.408204       -0.408470
       6.518519        0.404868       -0.424748
       6.526527        0.401402       -0.440890
       6.534535        0.397807       -0.456891
       6.542543        0.394084       -0.472745
       6.550551        0.390236       -0.488447
       6.558559        0.386262       -0.503993
       6.566567        0.382164       -0.519377
       6.574575        0.377944       -0.534595
       6.582583        0.373602       -0.549642
       6.590591        0.369141       -0.564512
       6.598599        0.364562       -0.579201
       6.606607        0.359865       -0.593704
       6.614615        0.355053       -0.608017
       6.622623        0.350128       -0.622136
