   4.83884    4.03568
   4.84384    4.03446
   4.84885    4.03323
   4.85385    4.03201
   4.85886    4.03080
   4.86386    4.02958
   4.86887    4.02837
   4.87387    4.02717
   4.87888    4.02597
   4.88388    4.02477
   4.88889    4.02359
   4.89389    4.02241
   4.89890    4.02123
   4.90390    4.02007
   4.90891    4.01891
   4.91391    4.01776
   4.91892    4.01662
   4.92392    4.01550
   4.92893    4.01438
   4.93393    4.01327
   4.93894    4.01218
   4.94394    4.01109
   4.94895    4.01003
   4.95395    4.00897
   4.95896    4.00793
   4.96396    4.00690
   4.96897    4.00589
   4.97397    4.00489
   4.97898    4.00392
   4.98398    4.00295
   4.98899    4.00201
   4.99399    4.00109
   4.99900    4.00018
   5.00400    3.99929
   5.00901    3.99843
   5.01401    3.99758
   5.01902    3.99676
   5.02402    3.99596
   5.02903    3.99518
   5.03403    3.99442
   5.03904    3.99369
   5.04404    3.99299
   5.04905    3.99231
   5.05405    3.99165
   5.05906    3.99103
   5.06406    3.99043
   5.06907    3.98986
   5.07407    3.98932
   5.07908    3.98880
   5.08408    3.98832
   5.08909    3.98787
   5.09409    3.98745
   5.09910    3.98707
   5.10410    3.98672
   5.10911    3.98640
   5.11411    3.98611
   5.11912    3.98587
   5.12412    3.98565
   5.12913    3.98548
   5.13413    3.98534
   5.13914    3.98524
   5.14414    3.98519
   5.14915    3.98517
   5.15415    3.98519
   5.15916    3.98525
   5.16416    3.98536
   5.16917    3.98551
   5.17417    3.98570
   5.17918    3.98594
   5.18418    3.98622
   5.18919    3.98655
   5.19419    3.98693
   5.19920    3.98736
   5.20420    3.98783
   5.20921    3.98836
   5.21421    3.98893
   5.21922    3.98956
   5.22422    3.99024
   5.22923    3.99097
   5.23423    3.99175
   5.23924    3.99260
   5.24424    3.99349
   5.24925    3.99444
   5.25425    3.99545
   5.25926    3.99652
   5.26426    3.99765
   5.26927    3.99884
   5.27427    4.00009
   5.27928    4.00140
   5.28428    4.00277
   5.28929    4.00421
   5.29429    4.00571
   5.29930    4.00728
   5.30430    4.00891
   5.30931    4.01062
   5.31431    4.01239
   5.31932    4.01423
   5.32432    4.01614
   5.32933    4.01812
   5.33433    4.02017
   5.33934    4.02230
   5.34434    4.02450
   5.34935    4.02677
   5.35435    4.02912
   5.35936    4.03155
   5.36436    4.03406
   5.36937    4.03664
   5.37437    4.03931
   5.37938    4.04206
   5.38438    4.04489
   5.38939    4.04780
   5.39439    4.05080
   5.39940    4.05388
   5.40440    4.05705
   5.40941    4.06030
   5.41441    4.06364
   5.41942    4.06708
   5.42442    4.07060
   5.42943    4.07421
   5.43443    4.07792
   5.43944    4.08172
   5.44444    4.08562
   5.44945    4.08961
   5.45445    4.09370
   5.45946    4.09789
   5.46446    4.10217
   5.46947    4.10656
   5.47447    4.11104
   5.47948    4.11563
   5.48448    4.12033
   5.48949    4.12513
   5.49449    4.13003
   5.49950    4.13504
   5.50450    4.14016
   5.50951    4.14539
   5.51451    4.15073
   5.51952    4.15618
   5.52452    4.16174
   5.52953    4.16742
   5.53453    4.17321
   5.53954    4.17912
   5.54454    4.18515
   5.54955    4.19129
   5.55455    4.19756
   5.55956    4.20394
   5.56456    4.21045
   5.56957    4.21709
   5.57457    4.22384
   5.57958    4.23073
   5.58458    4.23774
   5.58959    4.24488
   5.59459    4.25215
   5.59960    4.25955
   5.60460    4.26708
   5.60961    4.27475
   5.61461    4.28255
   5.61962    4.29049
   5.62462    4.29857
   5.62963    4.30678
   5.63463    4.31514
   5.63964    4.32363
   5.64464    4.33227
   5.64965    4.34106
   5.65465    4.34999
   5.65966    4.35906
   5.66466    4.36829
   5.66967    4.37766
   5.67467    4.38718
   5.67968    4.39686
   5.68468    4.40669
   5.68969    4.41667
   5.69469    4.42682
   5.69970    4.43712
   5.70470    4.44757
   5.70971    4.45819
   5.71471    4.46897
   5.71972    4.47992
   5.72472    4.49103
   5.72973    4.50230
   5.73473    4.51374
   5.73974    4.52536
   5.74474    4.53714
   5.74975    4.54909
   5.75475    4.56122
   5.75976    4.57352
   5.76476    4.58600
   5.76977    4.59866
   5.77477    4.61149
   5.77978    4.62451
   5.78478    4.63771
   5.78979    4.65109
   5.79479    4.66466
   5.79980    4.67842
   5.80480    4.69236
   5.80981    4.70649
   5.81481    4.72082
   5.81982    4.73533
   5.82482    4.75005
   5.82983    4.76495
   5.83483    4.78006
   5.83984    4.79536
   5.84484    4.81087
   5.84985    4.82658
   5.85485    4.84249
   5.85986    4.85861
   5.86486    4.87493
   5.86987    4.89146
   5.87487    4.90821
   5.87988    4.92516
   5.88488    4.94233
   5.88989    4.95971
   5.89489    4.97731
   5.89990    4.99513
   5.90490    5.01317
   5.90991    5.03143
   5.91491    5.04992
   5.91992    5.06863
   5.92492    5.08757
